Ngân hàng,Tab,Nhóm,Yêu cầu,Diễn giải đáp ứng
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),Hệ thống hỗ trợ khởi tạo thủ công Cơ hội bán hàng linh hoạt từ hai nguồn: nhập thủ công (chưa có sẵn thông tin KH tiềm năng trên hệ thống) hoặc chuyển đổi từ Khách hàng tiềm năng (Lead).,"Đáp ứng hoàn toàn! Hệ thống Smart CRM cung cấp cơ chế khởi tạo Cơ hội bán hàng (CHB) linh hoạt, hỗ trợ Cán bộ bán hàng (CBB) tác nghiệp trong mọi tình huống. + Chuyển đổi từ Khách hàng tiềm năng (Lead): Ngay khi đang xem chân dung Khách hàng/Profile tại màn hình Customer 360, CBB có thể nhấn nút khởi tạo cơ hội bán. Lúc này, thông tin khách hàng được tự động điền sẵn, giúp CBB chỉ tập trung vào việc lựa chọn sản phẩm và giá trị dự kiến.  + Khởi tạo trực tiếp từ cơ hội bán: Cho phép người dùng đứng tại màn hình quản lý Cơ hội bán để tạo mới nhanh chóng, giúp CBB xử lý nhanh danh sách các khách hàng vãng lai hoặc khách hàng gọi điện trực tiếp để hỏi về sản phẩm. Với khách hàng mới chưa có trên hệ thống: CBB thực hiện tạo nhanh Khách hàng/Profile mới với các thông tin định danh cơ bản, sau đó hệ thống cho phép tạo ngay Cơ hội bán gắn liền với Profile vừa tạo.Với khách hàng hiện hữu: CBB có thể tìm kiếm nhanh khách hàng theo Tên, Số điện thoại hoặc số CCCD thông qua thanh tìm kiếm thông minh để gán trực tiếp vào Cơ hội bán mới. + Hỗ trợ đa nền tảng: CBB chủ động tạo mới CHB mọi lúc mọi nơi trên giao diện Web hoặc Sales Mobile App."
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),Hệ thống hỗ trợ khởi tạo thủ công Cơ hội bán hàng linh hoạt từ hai nguồn: nhập thủ công (chưa có sẵn thông tin KH tiềm năng trên hệ thống) hoặc chuyển đổi từ Khách hàng tiềm năng (Lead).,[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),Hệ thống hỗ trợ khởi tạo thủ công Cơ hội bán hàng linh hoạt từ hai nguồn: nhập thủ công (chưa có sẵn thông tin KH tiềm năng trên hệ thống) hoặc chuyển đổi từ Khách hàng tiềm năng (Lead).,[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),Hệ thống phải có cơ chế kiểm soát và ngăn chặn người dùng tạo trùng lặp cơ hội bán hàng.,"Đáp ứng vượt trội! Hệ thống đáp ứng hoàn toàn cơ chế kiểm soát và cảnh báo trùng lặp với tính năng Kiểm tra trùng Cơ hội bán. Điểm vượt trội của giải pháp là quy tắc đánh giá trùng lặp không fix cứng theo yêu cầu như ở bên, mà hoàn toàn có thể cấu hình và điều chỉnh theo nhu cầu từng giai đoạn. Đây là một nhu cầu xuất hiện trong thực tế vận hành của các ngân hàng khác, quy tắc này vẫn được review định kỳ và điều chỉnh nếu cần. + Thiết lập điều kiện kiểm tra: Quản trị viên (Admin) có thể định nghĩa các trường thông tin làm căn cứ kiểm soát trùng như: CCCD, CIF, Số điện thoại, hoặc sự kết hợp giữa khách hàng và danh mục sản phẩm quan tâm + Quy tắc loại trừ: Hệ thống cho phép linh hoạt thiết lập các điều kiện ngoại lệ để không chặn trùng trong một số trường hợp cụ thể, ví dụ như cho phép tạo cơ hội bán mới nếu cơ hội cũ đã ở trạng thái ""Thất bại"" hoặc ""Đã kết thúc"" + Cảnh báo trùng lặp: Ngay khi CBB nhập thông tin (VD: CCCD/Hộ chiếu) trên giao diện, hệ thống sẽ tự động quét và đưa ra cảnh báo nếu dữ liệu đã tồn tại. Ngoài ra, khi cơ hội bán được tạo tự động thông qua các nguồn tích hợp, hệ thống sẽ thực hiện kiểm tra để loại bỏ các cơ hội bán tương đương đang hoạt động."
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),Hệ thống cho phép quản trị viên cấu hình các quy tắc kiểm tra trùng dựa trên trường thông tin của cơ hội bán.,"Đáp ứng vượt trội! Hệ thống đáp ứng hoàn toàn cơ chế kiểm soát và cảnh báo trùng lặp với tính năng Kiểm tra trùng Cơ hội bán. Điểm vượt trội của giải pháp là quy tắc đánh giá trùng lặp không fix cứng theo yêu cầu như ở bên, mà hoàn toàn có thể cấu hình và điều chỉnh theo nhu cầu từng giai đoạn. Đây là một nhu cầu xuất hiện trong thực tế vận hành của các ngân hàng khác, quy tắc này vẫn được review định kỳ và điều chỉnh nếu cần. + Thiết lập điều kiện kiểm tra: Quản trị viên (Admin) có thể định nghĩa các trường thông tin làm căn cứ kiểm soát trùng như: CCCD, CIF, Số điện thoại, hoặc sự kết hợp giữa khách hàng và danh mục sản phẩm quan tâm + Quy tắc loại trừ: Hệ thống cho phép linh hoạt thiết lập các điều kiện ngoại lệ để không chặn trùng trong một số trường hợp cụ thể, ví dụ như cho phép tạo cơ hội bán mới nếu cơ hội cũ đã ở trạng thái ""Thất bại"" hoặc ""Đã kết thúc"" + Cảnh báo trùng lặp: Ngay khi CBB nhập thông tin (VD: CCCD/Hộ chiếu) trên giao diện, hệ thống sẽ tự động quét và đưa ra cảnh báo nếu dữ liệu đã tồn tại. Ngoài ra, khi cơ hội bán được tạo tự động thông qua các nguồn tích hợp, hệ thống sẽ thực hiện kiểm tra để loại bỏ các cơ hội bán tương đương đang hoạt động."
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),Hệ thống cho phép quản trị viên cấu hình các quy tắc kiểm tra trùng dựa trên trường thông tin của cơ hội bán.,[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),Hệ thống cho phép quản trị viên cấu hình các quy tắc kiểm tra trùng dựa trên trường thông tin của cơ hội bán.,[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,2. Kỹ thuật (Technical),"Giải pháp cung cấp màn hình quản trị cơ hội bán tập trung, tích hợp bộ công cụ tìm kiếm, lọc và sắp xếp đa tiêu chí theo như trạng thái opp (cơ hội bán), tỉ lệ thành công, thời gian cập nhật, tên cơ họi bán","Đáp ứng hoàn toàn! Hệ thống đáp ứng hoàn toàn khả năng tra cứu và lọc dữ liệu trên cả giao diện Web và Sales Mobile App, giúp người dùng truy xuất cơ hội bán theo nhiều thuộc tính. +  Các tính năng hỗ trợ lọc và tìm kiếm: Hệ thống hỗ trợ người dùng tìm kiếm lead/cơ hội bán dựa trên tên, mã đơn hàng. Ngoài ra, CBB có thể lưu các điều kiện lọc thường dùng thành các ""Chế độ xem riêng"" (ví dụ: ""Cơ hội được phân công cho tôi""). Điều này giúp truy cập nhanh chỉ bằng một cú nhấp chuột mà không cần thiết lập lại điều kiện. + Tạo thẻ hiển thị tùy biến: Hệ thống cho phép tạo các thẻ hiển thị dựa trên các điều kiện lọc linh hoạt. CBB có thể thiết lập các thẻ riêng biệt trên giao diện web cho từng phân khúc khách hàng (Ví dụ: Thẻ ""KH Priority"", Thẻ ""KH Vay Mua xe"") hoặc theo thời kỳ kinh doanh (Ví dụ: ""Chiến dịch tín dụng Quý 1"")."
SeABank,E. Yêu cầu Nghiệp vụ KHCN,2. Kỹ thuật (Technical),"Giải pháp cung cấp màn hình quản trị cơ hội bán tập trung, tích hợp bộ công cụ tìm kiếm, lọc và sắp xếp đa tiêu chí theo như trạng thái opp (cơ hội bán), tỉ lệ thành công, thời gian cập nhật, tên cơ họi bán",[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,2. Kỹ thuật (Technical),"Giải pháp cung cấp màn hình quản trị cơ hội bán tập trung, tích hợp bộ công cụ tìm kiếm, lọc và sắp xếp đa tiêu chí theo như trạng thái opp (cơ hội bán), tỉ lệ thành công, thời gian cập nhật, tên cơ họi bán",[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,2. Kỹ thuật (Technical),"Giải pháp cung cấp màn hình quản trị cơ hội bán tập trung, tích hợp bộ công cụ tìm kiếm, lọc và sắp xếp đa tiêu chí theo như trạng thái opp (cơ hội bán), tỉ lệ thành công, thời gian cập nhật, tên cơ họi bán",[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,2. Kỹ thuật (Technical),"Giải pháp cung cấp màn hình quản trị cơ hội bán tập trung, tích hợp bộ công cụ tìm kiếm, lọc và sắp xếp đa tiêu chí theo như trạng thái opp (cơ hội bán), tỉ lệ thành công, thời gian cập nhật, tên cơ họi bán",[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),Hệ thống cho phép người dùng phân bổ thủ công lần lượt opp,"Đáp ứng hoàn toàn! Hệ thống hỗ trợ phân bổ thủ công từng cơ hội bán cho CBB được chỉ định và hỗ trợ thêm người phối hợp (Oppty Supporter) khi một cơ hội bán cần được xử lý bởi nhiều CBB.  + Phân bổ thủ công Lead: Hệ thống cho phép Quản lý chi nhánh/Trưởng phòng kinh doanh phân bổ thủ công cơ hội bán cho CBB cụ thể từ danh sách nhân sự của đơn vị. Đồng thời, với cơ hội bán đã có người phụ trách, hệ thống hỗ trợ tính năng chuyển tiếp cơ hội bán từ CBB này sang CBB khác trong các trường hợp thay đổi về nhân sự (CBB nghỉ phép, nghỉ việc hoặc thay đổi địa bàn quản lý...) + Phân bổ hỗ trợ (Oppty Supporter): Quản lý có thể chỉ định một CBB chịu trách nhiệm chính (Owner) và thêm các CBB phối hợp (Supporter). Điều này cho phép các chuyên gia sản phẩm khác nhau (Tín dụng, Nguồn vốn, Thẻ) cùng tham gia xử lý một cơ hội bán phức tạp, giúp tăng tỷ lệ chốt deal và tối ưu hóa trải nghiệm khách hàng. + Quản lý hàng chờ và điều chuyển dữ liệu: Quản lý có quyền truy cập vào ""Hàng chờ"" để phân công các cơ hội theo luật phân công theo Luât Tự Động của quy trình bán.  + Kiểm soát phân quyền (RBAC): Chỉ những người dùng có vai trò quản lý hoặc được cấp quyền cụ thể mới có thể thực hiện các thao tác phân bổ, đảm bảo tính bảo mật và đúng thẩm quyền trong đơn vị."
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),Hệ thống cho phép người dùng phân bổ thủ công lần lượt opp,[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),Hệ thống cho phép người dùng phân bổ thủ công lần lượt opp,[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),Hệ thống cho phép người dùng phân bổ thủ công lần lượt opp,[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),Hệ thống cho phép người dùng phân bổ thủ công lần lượt opp,[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),"Hệ thống cho phép người dùng phân bổ hàng loạt opp qua file excel upload, phân bổ dựa trên rule dữ liệu được setup của hệ thống (admin có thể setup rule phân bổ dữ liệu)","Đáp ứng hoàn toàn! Hệ thống hỗ trợ phân bổ thủ công nhiều Lead cho CBB được chỉ định thông qua 2 cách thức, người dùng có thể lựa chọn thao tác nào thuận tiện hơn với nhu cầu từng lần thực hiện: + Chọn nhiều Lead trên danh sách và lựa chọn CBB (Owner) phù hợp: Cách thức này đặc biệt nhanh và tiện khi quy mô phân bổ theo lô ở mức độ vừa phải. + Cập nhật qua upload file Excel: Với quy mô lớn, hệ thống cung cấp mẫu file Excel để cập nhật thông tin CBB phụ trách (Owner và Supporter). Khi upload file, hệ thống sẽ thực hiện cập nhật CBB cho các bản ghi, giúp tiết kiệm thời gian vận hành. Hệ thống hỗ trợ khả năng xử lý dữ liệu quy mô lớn với hạn mức lên tới 300.000 dòng hoặc tệp tin dung lượng 10MB mỗi lần thực hiện. + Xử lý và thông báo: Hệ thống xử lý dưới nền để không làm gián đoạn công việc của người dùng. Sau khi hoàn tất, hệ thống gửi thông báo kết quả (thành công/thất bại kèm lý do cụ thể cho từng dòng dữ liệu lỗi)."
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),"Hệ thống cho phép người dùng phân bổ hàng loạt opp qua file excel upload, phân bổ dựa trên rule dữ liệu được setup của hệ thống (admin có thể setup rule phân bổ dữ liệu)",[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),"Hệ thống cho phép người dùng phân bổ hàng loạt opp qua file excel upload, phân bổ dựa trên rule dữ liệu được setup của hệ thống (admin có thể setup rule phân bổ dữ liệu)",[MISSING_DATA]
SeABank,E. Yêu cầu Nghiệp vụ KHCN,1. Nghiệp vụ (Functional),"Hệ thống cho phép người dùng phân bổ hàng loạt opp qua file excel upload, phân bổ dựa trên rule dữ liệu được setup của hệ thống (admin có thể setup rule phân bổ dữ liệu)",[MISSING_DATA]
